collection_object_id,guid,species,country,state,locality,lat,lon,elevation,life_stage,examined_for,detected,not_detected,presence
33466731,UNCG:Mamm:1444,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.06274099,-83.44706699,1062.332031,adult,endoparasite,endoparasite,ectoparasite,1
33611156,UNCG:Mamm:2170,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.04997803,-83.43843799,764.224365,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33465889,UNCG:Mamm:1000,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 4.18 km ENE Albert Mountain, along FR 751",35.06319797,-83.438052,720.523804,adult,,,ectoparasite; endoparasite,1
33466146,UNCG:Mamm:1442,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05218901,-83.43679799,704.800415,adult,endoparasite,endoparasite,ectoparasite,1
33466247,UNCG:Mamm:1429,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05225598,-83.43679799,747.521057,adult,endoparasite,endoparasite,ectoparasite,1
33466165,UNCG:Mamm:998,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05215397,-83.43673504,745.064209,adult,endoparasite,endoparasite,ectoparasite,1
33466150,UNCG:Mamm:993,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05198499,-83.43652801,744.872314,adult,endoparasite,endoparasite,ectoparasite,1
33466242,UNCG:Mamm:1433,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05283098,-83.43646104,759.44928,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33466142,UNCG:Mamm:1441,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05193101,-83.43644201,708.544312,adult,endoparasite,endoparasite,ectoparasite,1
33466128,UNCG:Mamm:1585,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.052993,-83.43639096,751.200012,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33467642,UNCG:Mamm:1634,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.053224,-83.43631804,746.848083,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33610779,UNCG:Mamm:2213,Ochrotomys nuttalli,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.053224,-83.43631804,746.848083,adult,ectoparasite,,ectoparasite; endoparasite,1
33611431,UNCG:Mamm:2171,Peromyscus leucopus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.053224,-83.43631804,746.848083,adult,ectoparasite,ectoparasite,endoparasite,1
33467647,UNCG:Mamm:1649,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05275797,-83.43630203,707.078064,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33611371,UNCG:Mamm:2134,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05269402,-83.43627303,726.407104,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33466160,UNCG:Mamm:999,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05280097,-83.43623498,723.273315,adult,endoparasite,endoparasite,ectoparasite,1
33467636,UNCG:Mamm:1456,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05198801,-83.43623296,747.346375,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33466138,UNCG:Mamm:988,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05204501,-83.43621201,698.698059,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33466751,UNCG:Mamm:1457,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05274003,-83.43617404,698.674133,adult,ectoparasite,,ectoparasite; endoparasite,1
33467629,UNCG:Mamm:1454,Peromyscus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05278102,-83.43617002,700.102966,adult,ectoparasite,ectoparasite,endoparasite,1
33466064,UNCG:Mamm:1667,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.052965,-83.43608201,712.055481,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33465851,UNCG:Mamm:983,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05318897,-83.43604999,585.82019,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33466155,UNCG:Mamm:992,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05288001,-83.43593197,722.499207,adult,endoparasite,endoparasite,ectoparasite,1
33466524,UNCG:Mamm:1572,Microtus pinetorum,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05285403,-83.43581001,693.245422,adult,ectoparasite,ectoparasite,endoparasite,1
33466571,UNCG:Mamm:1612,Peromyscus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05305503,-83.43576198,725.692444,juvenile,ectoparasite,ectoparasite,endoparasite,1
33466611,UNCG:Mamm:1587,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05331998,-83.43573399,708.620483,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33466802,UNCG:Mamm:995,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05336097,-83.43564103,710.690002,adult,endoparasite,endoparasite,ectoparasite,1
33466797,UNCG:Mamm:1652,Microtus pinetorum,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05298202,-83.43561203,712.179871,adult,ectoparasite,ectoparasite,endoparasite,1
33466792,UNCG:Mamm:1639,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05318101,-83.43558496,698.303101,subadult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33467001,UNCG:Mamm:1565,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05336499,-83.43556903,714.787231,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33466059,UNCG:Mamm:1636,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05319903,-83.43554699,740.392151,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33466106,UNCG:Mamm:1552,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.053267,-83.435534,704.371338,subadult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33465953,UNCG:Mamm:1430,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05324303,-83.43550902,714.417908,adult,endoparasite,endoparasite,ectoparasite,1
33466097,UNCG:Mamm:1666,Sorex hoyi,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05331897,-83.43539402,707.133057,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33466196,UNCG:Mamm:991,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05329601,-83.43538899,718.052002,subadult,,,ectoparasite; endoparasite,1
33465931,UNCG:Mamm:997,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05335803,-83.43538203,722.199402,subadult,,,ectoparasite; endoparasite,1
33704337,UNCG:Mamm:2259,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05323197,-83.43534498,745.51532,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33465855,UNCG:Mamm:984,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05341603,-83.43532998,722.358826,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33466807,UNCG:Mamm:989,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05340002,-83.43532001,725.719727,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33465839,UNCG:Mamm:1660,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.38 km E Albert Mountain, along Ball Creek Road",35.05330296,-83.43523501,700.691345,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33466204,UNCG:Mamm:986,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 4.18 km ENE Albert Mountain, along FR 751",35.06197496,-83.43398703,718.707825,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33467109,UNCG:Mamm:1463,Rattus norvegicus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 4.18 km ENE Albert Mountain, along FR 751",35.06197496,-83.43398703,718.707825,subadult,ectoparasite,ectoparasite,endoparasite,1
33466478,UNCG:Mamm:1426,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 4.18 km ENE Albert Mountain, along FR 751",35.06165603,-83.43387497,693.616577,adult,endoparasite,endoparasite,ectoparasite,1
33466170,UNCG:Mamm:996,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 4.18 km ENE Albert Mountain, along FR 751",35.06170297,-83.43364396,694.394653,adult,endoparasite,endoparasite,ectoparasite,1
33466736,UNCG:Mamm:1452,Ochrotomys nuttalli,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.06151798,-83.43363902,716.866211,adult,ectoparasite,ectoparasite,endoparasite,1
33466758,UNCG:Mamm:1650,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 4.18 km ENE Albert Mountain, along FR 751",35.06147901,-83.43351999,707.452148,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33467591,UNCG:Mamm:1449,Rattus norvegicus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 4.18 km ENE Albert Mountain, along FR 751",35.06142503,-83.43343399,744.662415,adult,ectoparasite,ectoparasite,endoparasite,1
33466299,UNCG:Mamm:1553,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 4.51 km ENE Albert Mountain, along Ball Creek Road",35.06105999,-83.43042498,697.90094,adult,ectoparasite,ectoparasite,endoparasite,1
33466546,UNCG:Mamm:1542,Neotoma floridana,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 4.51 km ENE Albert Mountain, along Ball Creek Road",35.06105999,-83.43042498,697.90094,adult,ectoparasite,ectoparasite,endoparasite,1
33704219,UNCG:Mamm:2263,Ochrotomys nuttalli,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 4.51 km ENE Albert Mountain, along Ball Creek Road",35.06105999,-83.43042498,697.90094,adult,ectoparasite,,ectoparasite; endoparasite,1
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
33704233,UNCG:Mamm:2227,Napaeozapus insignis,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",35.06112898,-83.43040704,719.947815,adult,ectoparasite,ectoparasite,endoparasite,1
33466278,UNCG:Mamm:1625,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.84 km SE Albert Mountain, along FR 421-2",35.06125404,-83.4304,1113.372559,subadult,,,ectoparasite; endoparasite,1
,,,,,,,,,,,,,
33705295,UNCG:Mamm:2261,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.84 km SE Albert Mountain, along FR 421-2",35.06103401,-83.43029003,1208.815063,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33466618,UNCG:Mamm:1564,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.84 km SE Albert Mountain, along FR 421-2",35.06124004,-83.43023596,1125.373657,adult,ectoparasite,ectoparasite,endoparasite,1
33704204,UNCG:Mamm:2276,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 4.51 km ENE Albert Mountain, along Ball Creek Road",35.06070703,-83.43020797,690.592224,adult,ectoparasite,ectoparasite,endoparasite,1
,,,,,,,,,,,,,
,,,,,,,,,,,,,
33704360,UNCG:Mamm:3504,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",35.076276,-83.43020503,832.172729,subadult,,,ectoparasite; endoparasite,1
,,,,,,,,,,,,,
33611161,UNCG:Mamm:2193,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",35.06117298,-83.43019699,917.031616,adult,ectoparasite,ectoparasite,endoparasite,1
33466114,UNCG:Mamm:1560,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.06115303,-83.43017997,746.905701,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33467622,UNCG:Mamm:1459,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.06120802,-83.43017796,797.878052,adult,ectoparasite,ectoparasite,endoparasite,1
33704342,UNCG:Mamm:2273,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 4.51 km ENE Albert Mountain, along Ball Creek Road",35.060342,-83.43009196,693.061157,subadult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33610995,UNCG:Mamm:3487,Peromyscus leucopus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 4.51 km ENE Albert Mountain, along Ball Creek Road",35.06030596,-83.43006698,692.494446,adult,,,ectoparasite; endoparasite,1
33611066,UNCG:Mamm:2180,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 4.51 km ENE Albert Mountain, along Ball Creek Road",35.06022298,-83.42999901,723.073364,adult,ectoparasite,ectoparasite,endoparasite,1
33465961,UNCG:Mamm:1427,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.06074098,-83.42996598,691.132385,adult,endoparasite,endoparasite,ectoparasite,1
33610997,UNCG:Mamm:3490,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 4.51 km ENE Albert Mountain, along Ball Creek Road",35.06023798,-83.429912,695.84137,adult,,,ectoparasite; endoparasite,1
33704226,UNCG:Mamm:2262,Ochrotomys nuttalli,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 4.51 km ENE Albert Mountain, along Ball Creek Road",35.06027101,-83.42984696,682.897583,adult,ectoparasite,,ectoparasite; endoparasite,1
